time	yield_dtBHt/dt	burn_av_Ti
7.78E-09	3.48E+21	2.90E+03
7.78E-09	3.52E+21	2.90E+03
7.78E-09	3.55E+21	2.90E+03
7.78E-09	3.59E+21	2.90E+03
7.78E-09	3.63E+21	2.91E+03
7.79E-09	3.67E+21	2.91E+03
7.79E-09	3.70E+21	2.91E+03
7.79E-09	3.74E+21	2.91E+03
7.79E-09	3.77E+21	2.91E+03
7.79E-09	3.80E+21	2.91E+03
7.79E-09	3.84E+21	2.91E+03
7.79E-09	3.87E+21	2.92E+03
7.79E-09	3.91E+21	2.92E+03
7.79E-09	3.95E+21	2.92E+03
7.79E-09	3.99E+21	2.92E+03
7.79E-09	4.03E+21	2.92E+03
7.79E-09	4.08E+21	2.93E+03
7.79E-09	4.12E+21	2.93E+03
7.79E-09	4.16E+21	2.93E+03
7.79E-09	4.20E+21	2.93E+03
7.79E-09	4.25E+21	2.94E+03
7.79E-09	4.28E+21	2.94E+03
7.79E-09	4.32E+21	2.94E+03
7.79E-09	4.37E+21	2.94E+03
7.80E-09	4.41E+21	2.95E+03
7.80E-09	4.45E+21	2.95E+03
7.80E-09	4.50E+21	2.95E+03
7.80E-09	4.55E+21	2.95E+03
7.80E-09	4.60E+21	2.96E+03
7.80E-09	4.65E+21	2.96E+03
7.80E-09	4.70E+21	2.96E+03
7.80E-09	4.75E+21	2.96E+03
7.80E-09	4.80E+21	2.97E+03
7.80E-09	4.85E+21	2.97E+03
7.80E-09	4.90E+21	2.97E+03
7.80E-09	4.95E+21	2.98E+03
7.80E-09	5.00E+21	2.98E+03
7.80E-09	5.05E+21	2.98E+03
7.80E-09	5.10E+21	2.99E+03
7.80E-09	5.15E+21	2.99E+03
7.80E-09	5.21E+21	2.99E+03
7.80E-09	5.27E+21	3.00E+03
7.80E-09	5.33E+21	3.00E+03
7.81E-09	5.39E+21	3.00E+03
7.81E-09	5.46E+21	3.01E+03
7.81E-09	5.52E+21	3.01E+03
7.81E-09	5.58E+21	3.01E+03
7.81E-09	5.64E+21	3.02E+03
7.81E-09	5.70E+21	3.02E+03
7.81E-09	5.76E+21	3.02E+03
7.81E-09	5.82E+21	3.03E+03
7.81E-09	5.88E+21	3.03E+03
7.81E-09	5.95E+21	3.04E+03
7.81E-09	6.02E+21	3.04E+03
7.81E-09	6.09E+21	3.04E+03
7.81E-09	6.16E+21	3.05E+03
7.81E-09	6.24E+21	3.05E+03
7.81E-09	6.31E+21	3.06E+03
7.81E-09	6.39E+21	3.06E+03
7.81E-09	6.47E+21	3.07E+03
7.81E-09	6.55E+21	3.07E+03
7.81E-09	6.62E+21	3.07E+03
7.82E-09	6.70E+21	3.08E+03
7.82E-09	6.77E+21	3.08E+03
7.82E-09	6.85E+21	3.09E+03
7.82E-09	6.93E+21	3.09E+03
7.82E-09	7.01E+21	3.10E+03
7.82E-09	7.09E+21	3.10E+03
7.82E-09	7.18E+21	3.11E+03
7.82E-09	7.27E+21	3.11E+03
7.82E-09	7.37E+21	3.12E+03
7.82E-09	7.46E+21	3.12E+03
7.82E-09	7.56E+21	3.13E+03
7.82E-09	7.66E+21	3.13E+03
7.82E-09	7.76E+21	3.14E+03
7.82E-09	7.85E+21	3.14E+03
7.82E-09	7.95E+21	3.15E+03
7.82E-09	8.04E+21	3.15E+03
7.82E-09	8.14E+21	3.16E+03
7.82E-09	8.24E+21	3.16E+03
7.82E-09	8.34E+21	3.17E+03
7.83E-09	8.45E+21	3.17E+03
7.83E-09	8.56E+21	3.18E+03
7.83E-09	8.67E+21	3.18E+03
7.83E-09	8.79E+21	3.19E+03
7.83E-09	8.91E+21	3.19E+03
7.83E-09	9.03E+21	3.20E+03
7.83E-09	9.16E+21	3.20E+03
7.83E-09	9.29E+21	3.21E+03
7.83E-09	9.41E+21	3.22E+03
7.83E-09	9.54E+21	3.22E+03
7.83E-09	9.66E+21	3.23E+03
7.83E-09	9.78E+21	3.23E+03
7.83E-09	9.91E+21	3.24E+03
7.83E-09	1.00E+22	3.24E+03
7.83E-09	1.02E+22	3.25E+03
7.83E-09	1.03E+22	3.25E+03
7.83E-09	1.04E+22	3.26E+03
7.83E-09	1.06E+22	3.27E+03
7.83E-09	1.07E+22	3.27E+03
7.84E-09	1.09E+22	3.28E+03
7.84E-09	1.11E+22	3.29E+03
7.84E-09	1.12E+22	3.29E+03
7.84E-09	1.14E+22	3.30E+03
7.84E-09	1.16E+22	3.30E+03
7.84E-09	1.17E+22	3.31E+03
7.84E-09	1.19E+22	3.32E+03
7.84E-09	1.20E+22	3.32E+03
7.84E-09	1.22E+22	3.33E+03
7.84E-09	1.24E+22	3.33E+03
7.84E-09	1.25E+22	3.34E+03
7.84E-09	1.27E+22	3.35E+03
7.84E-09	1.29E+22	3.35E+03
7.84E-09	1.31E+22	3.36E+03
7.84E-09	1.33E+22	3.37E+03
7.84E-09	1.35E+22	3.37E+03
7.84E-09	1.37E+22	3.38E+03
7.84E-09	1.39E+22	3.39E+03
7.84E-09	1.41E+22	3.39E+03
7.85E-09	1.44E+22	3.40E+03
7.85E-09	1.46E+22	3.41E+03
7.85E-09	1.48E+22	3.41E+03
7.85E-09	1.50E+22	3.42E+03
7.85E-09	1.52E+22	3.43E+03
7.85E-09	1.54E+22	3.43E+03
7.85E-09	1.57E+22	3.44E+03
7.85E-09	1.59E+22	3.44E+03
7.85E-09	1.61E+22	3.45E+03
7.85E-09	1.64E+22	3.46E+03
7.85E-09	1.66E+22	3.46E+03
7.85E-09	1.69E+22	3.47E+03
7.85E-09	1.72E+22	3.48E+03
7.85E-09	1.74E+22	3.48E+03
7.85E-09	1.77E+22	3.49E+03
7.85E-09	1.80E+22	3.50E+03
7.85E-09	1.83E+22	3.51E+03
7.85E-09	1.86E+22	3.51E+03
7.85E-09	1.89E+22	3.52E+03
7.86E-09	1.92E+22	3.53E+03
7.86E-09	1.95E+22	3.53E+03
7.86E-09	1.98E+22	3.54E+03
7.86E-09	2.01E+22	3.55E+03
7.86E-09	2.04E+22	3.55E+03
7.86E-09	2.07E+22	3.56E+03
7.86E-09	2.11E+22	3.57E+03
7.86E-09	2.14E+22	3.57E+03
7.86E-09	2.18E+22	3.58E+03
7.86E-09	2.21E+22	3.59E+03
7.86E-09	2.25E+22	3.59E+03
7.86E-09	2.29E+22	3.60E+03
7.86E-09	2.33E+22	3.61E+03
7.86E-09	2.37E+22	3.62E+03
7.86E-09	2.41E+22	3.62E+03
7.86E-09	2.45E+22	3.63E+03
7.86E-09	2.49E+22	3.64E+03
7.86E-09	2.53E+22	3.64E+03
7.86E-09	2.57E+22	3.65E+03
7.87E-09	2.61E+22	3.66E+03
7.87E-09	2.65E+22	3.66E+03
7.87E-09	2.70E+22	3.67E+03
7.87E-09	2.74E+22	3.68E+03
7.87E-09	2.79E+22	3.68E+03
7.87E-09	2.84E+22	3.69E+03
7.87E-09	2.89E+22	3.70E+03
7.87E-09	2.94E+22	3.71E+03
7.87E-09	2.99E+22	3.71E+03
7.87E-09	3.05E+22	3.72E+03
7.87E-09	3.10E+22	3.73E+03
7.87E-09	3.16E+22	3.73E+03
7.87E-09	3.22E+22	3.74E+03
7.87E-09	3.27E+22	3.75E+03
7.87E-09	3.33E+22	3.76E+03
7.87E-09	3.39E+22	3.76E+03
7.87E-09	3.44E+22	3.77E+03
7.87E-09	3.50E+22	3.78E+03
7.87E-09	3.56E+22	3.78E+03
7.88E-09	3.62E+22	3.79E+03
7.88E-09	3.69E+22	3.80E+03
7.88E-09	3.76E+22	3.80E+03
7.88E-09	3.82E+22	3.81E+03
7.88E-09	3.89E+22	3.82E+03
7.88E-09	3.97E+22	3.83E+03
7.88E-09	4.04E+22	3.83E+03
7.88E-09	4.12E+22	3.84E+03
7.88E-09	4.20E+22	3.85E+03
7.88E-09	4.28E+22	3.86E+03
7.88E-09	4.36E+22	3.86E+03
7.88E-09	4.44E+22	3.87E+03
7.88E-09	4.52E+22	3.88E+03
7.88E-09	4.60E+22	3.89E+03
7.88E-09	4.68E+22	3.89E+03
7.88E-09	4.77E+22	3.90E+03
7.88E-09	4.85E+22	3.91E+03
7.88E-09	4.94E+22	3.91E+03
7.88E-09	5.03E+22	3.92E+03
7.88E-09	5.13E+22	3.93E+03
7.89E-09	5.23E+22	3.94E+03
7.89E-09	5.33E+22	3.95E+03
7.89E-09	5.43E+22	3.95E+03
7.89E-09	5.54E+22	3.96E+03
7.89E-09	5.65E+22	3.97E+03
7.89E-09	5.76E+22	3.98E+03
7.89E-09	5.88E+22	3.99E+03
7.89E-09	6.00E+22	3.99E+03
7.89E-09	6.12E+22	4.00E+03
7.89E-09	6.23E+22	4.01E+03
7.89E-09	6.35E+22	4.02E+03
7.89E-09	6.47E+22	4.02E+03
7.89E-09	6.60E+22	4.03E+03
7.89E-09	6.72E+22	4.04E+03
7.89E-09	6.85E+22	4.05E+03
7.89E-09	6.98E+22	4.06E+03
7.89E-09	7.12E+22	4.06E+03
7.89E-09	7.26E+22	4.07E+03
7.89E-09	7.40E+22	4.08E+03
7.90E-09	7.56E+22	4.09E+03
7.90E-09	7.71E+22	4.10E+03
7.90E-09	7.87E+22	4.11E+03
7.90E-09	8.03E+22	4.12E+03
7.90E-09	8.20E+22	4.12E+03
7.90E-09	8.37E+22	4.13E+03
7.90E-09	8.55E+22	4.14E+03
7.90E-09	8.73E+22	4.15E+03
7.90E-09	8.91E+22	4.16E+03
7.90E-09	9.09E+22	4.17E+03
7.90E-09	9.27E+22	4.18E+03
7.90E-09	9.45E+22	4.19E+03
7.90E-09	9.64E+22	4.20E+03
7.90E-09	9.83E+22	4.20E+03
7.90E-09	1.00E+23	4.21E+03
7.90E-09	1.02E+23	4.22E+03
7.90E-09	1.04E+23	4.23E+03
7.90E-09	1.07E+23	4.24E+03
7.90E-09	1.09E+23	4.25E+03
7.91E-09	1.11E+23	4.26E+03
7.91E-09	1.14E+23	4.27E+03
7.91E-09	1.16E+23	4.28E+03
7.91E-09	1.19E+23	4.29E+03
7.91E-09	1.21E+23	4.30E+03
7.91E-09	1.24E+23	4.31E+03
7.91E-09	1.27E+23	4.32E+03
7.91E-09	1.29E+23	4.33E+03
7.91E-09	1.32E+23	4.34E+03
7.91E-09	1.35E+23	4.35E+03
7.91E-09	1.38E+23	4.36E+03
7.91E-09	1.40E+23	4.37E+03
7.91E-09	1.43E+23	4.38E+03
7.91E-09	1.46E+23	4.39E+03
7.91E-09	1.49E+23	4.40E+03
7.91E-09	1.52E+23	4.41E+03
7.91E-09	1.56E+23	4.42E+03
7.91E-09	1.59E+23	4.43E+03
7.91E-09	1.63E+23	4.44E+03
7.92E-09	1.66E+23	4.45E+03
7.92E-09	1.70E+23	4.47E+03
7.92E-09	1.74E+23	4.48E+03
7.92E-09	1.77E+23	4.49E+03
7.92E-09	1.81E+23	4.50E+03
7.92E-09	1.85E+23	4.51E+03
7.92E-09	1.90E+23	4.52E+03
7.92E-09	1.94E+23	4.53E+03
7.92E-09	1.98E+23	4.55E+03
7.92E-09	2.02E+23	4.56E+03
7.92E-09	2.07E+23	4.57E+03
7.92E-09	2.11E+23	4.58E+03
7.92E-09	2.15E+23	4.59E+03
7.92E-09	2.20E+23	4.60E+03
7.92E-09	2.25E+23	4.61E+03
7.92E-09	2.29E+23	4.62E+03
7.92E-09	2.34E+23	4.64E+03
7.92E-09	2.40E+23	4.65E+03
7.92E-09	2.45E+23	4.66E+03
7.92E-09	2.50E+23	4.67E+03
7.93E-09	2.56E+23	4.68E+03
7.93E-09	2.62E+23	4.70E+03
7.93E-09	2.68E+23	4.71E+03
7.93E-09	2.74E+23	4.72E+03
7.93E-09	2.80E+23	4.73E+03
7.93E-09	2.86E+23	4.75E+03
7.93E-09	2.92E+23	4.76E+03
7.93E-09	2.99E+23	4.77E+03
7.93E-09	3.06E+23	4.79E+03
7.93E-09	3.12E+23	4.80E+03
7.93E-09	3.19E+23	4.81E+03
7.93E-09	3.26E+23	4.82E+03
7.93E-09	3.33E+23	4.84E+03
7.93E-09	3.40E+23	4.85E+03
7.93E-09	3.47E+23	4.86E+03
7.93E-09	3.55E+23	4.87E+03
7.93E-09	3.63E+23	4.89E+03
7.93E-09	3.71E+23	4.90E+03
7.93E-09	3.79E+23	4.91E+03
7.94E-09	3.87E+23	4.93E+03
7.94E-09	3.96E+23	4.94E+03
7.94E-09	4.05E+23	4.95E+03
7.94E-09	4.14E+23	4.97E+03
7.94E-09	4.23E+23	4.98E+03
7.94E-09	4.33E+23	5.00E+03
7.94E-09	4.43E+23	5.01E+03
7.94E-09	4.53E+23	5.02E+03
7.94E-09	4.63E+23	5.04E+03
7.94E-09	4.73E+23	5.05E+03
7.94E-09	4.83E+23	5.06E+03
7.94E-09	4.94E+23	5.08E+03
7.94E-09	5.05E+23	5.09E+03
7.94E-09	5.16E+23	5.11E+03
7.94E-09	5.27E+23	5.12E+03
7.94E-09	5.38E+23	5.13E+03
7.94E-09	5.50E+23	5.15E+03
7.94E-09	5.62E+23	5.16E+03
7.94E-09	5.74E+23	5.18E+03
7.94E-09	5.87E+23	5.19E+03
7.95E-09	6.00E+23	5.21E+03
7.95E-09	6.13E+23	5.22E+03
7.95E-09	6.27E+23	5.23E+03
7.95E-09	6.41E+23	5.25E+03
7.95E-09	6.56E+23	5.26E+03
7.95E-09	6.70E+23	5.28E+03
7.95E-09	6.85E+23	5.29E+03
7.95E-09	7.01E+23	5.31E+03
7.95E-09	7.16E+23	5.32E+03
7.95E-09	7.32E+23	5.34E+03
7.95E-09	7.49E+23	5.35E+03
7.95E-09	7.65E+23	5.37E+03
7.95E-09	7.82E+23	5.38E+03
7.95E-09	7.99E+23	5.40E+03
7.95E-09	8.16E+23	5.41E+03
7.95E-09	8.33E+23	5.42E+03
7.95E-09	8.50E+23	5.44E+03
7.95E-09	8.69E+23	5.45E+03
7.95E-09	8.88E+23	5.46E+03
7.96E-09	9.07E+23	5.48E+03
7.96E-09	9.26E+23	5.49E+03
7.96E-09	9.47E+23	5.51E+03
7.96E-09	9.67E+23	5.52E+03
7.96E-09	9.88E+23	5.53E+03
7.96E-09	1.01E+24	5.55E+03
7.96E-09	1.03E+24	5.56E+03
7.96E-09	1.05E+24	5.57E+03
7.96E-09	1.08E+24	5.58E+03
7.96E-09	1.10E+24	5.60E+03
7.96E-09	1.12E+24	5.61E+03
7.96E-09	1.15E+24	5.62E+03
7.96E-09	1.17E+24	5.63E+03
7.96E-09	1.20E+24	5.64E+03
7.96E-09	1.22E+24	5.66E+03
7.96E-09	1.25E+24	5.67E+03
7.96E-09	1.27E+24	5.68E+03
7.96E-09	1.30E+24	5.69E+03
7.96E-09	1.32E+24	5.70E+03
7.96E-09	1.35E+24	5.71E+03
7.97E-09	1.38E+24	5.71E+03
7.97E-09	1.41E+24	5.72E+03
7.97E-09	1.43E+24	5.73E+03
7.97E-09	1.46E+24	5.74E+03
7.97E-09	1.49E+24	5.75E+03
7.97E-09	1.52E+24	5.76E+03
7.97E-09	1.55E+24	5.76E+03
7.97E-09	1.59E+24	5.77E+03
7.97E-09	1.62E+24	5.78E+03
7.97E-09	1.65E+24	5.78E+03
7.97E-09	1.68E+24	5.79E+03
7.97E-09	1.72E+24	5.79E+03
7.97E-09	1.75E+24	5.80E+03
7.97E-09	1.78E+24	5.80E+03
7.97E-09	1.82E+24	5.81E+03
7.97E-09	1.85E+24	5.81E+03
7.97E-09	1.89E+24	5.81E+03
7.97E-09	1.92E+24	5.82E+03
7.97E-09	1.96E+24	5.82E+03
7.98E-09	2.00E+24	5.82E+03
7.98E-09	2.03E+24	5.82E+03
7.98E-09	2.07E+24	5.82E+03
7.98E-09	2.11E+24	5.82E+03
7.98E-09	2.14E+24	5.82E+03
7.98E-09	2.18E+24	5.82E+03
7.98E-09	2.22E+24	5.82E+03
7.98E-09	2.26E+24	5.82E+03
7.98E-09	2.30E+24	5.82E+03
7.98E-09	2.35E+24	5.82E+03
7.98E-09	2.39E+24	5.82E+03
7.98E-09	2.43E+24	5.81E+03
7.98E-09	2.47E+24	5.81E+03
7.98E-09	2.52E+24	5.81E+03
7.98E-09	2.56E+24	5.80E+03
7.98E-09	2.61E+24	5.80E+03
7.98E-09	2.66E+24	5.80E+03
7.98E-09	2.70E+24	5.79E+03
7.98E-09	2.75E+24	5.79E+03
7.99E-09	2.80E+24	5.78E+03
7.99E-09	2.85E+24	5.78E+03
7.99E-09	2.89E+24	5.77E+03
7.99E-09	2.94E+24	5.77E+03
7.99E-09	2.99E+24	5.76E+03
7.99E-09	3.04E+24	5.75E+03
7.99E-09	3.09E+24	5.75E+03
7.99E-09	3.14E+24	5.74E+03
7.99E-09	3.19E+24	5.74E+03
7.99E-09	3.24E+24	5.73E+03
7.99E-09	3.30E+24	5.72E+03
7.99E-09	3.35E+24	5.71E+03
7.99E-09	3.41E+24	5.71E+03
7.99E-09	3.46E+24	5.70E+03
7.99E-09	3.52E+24	5.69E+03
7.99E-09	3.58E+24	5.68E+03
7.99E-09	3.64E+24	5.68E+03
7.99E-09	3.70E+24	5.67E+03
7.99E-09	3.76E+24	5.66E+03
7.99E-09	3.83E+24	5.65E+03
8.00E-09	3.89E+24	5.64E+03
8.00E-09	3.95E+24	5.64E+03
8.00E-09	4.02E+24	5.63E+03
8.00E-09	4.09E+24	5.62E+03
8.00E-09	4.15E+24	5.61E+03
8.00E-09	4.22E+24	5.60E+03
8.00E-09	4.29E+24	5.60E+03
8.00E-09	4.36E+24	5.59E+03
8.00E-09	4.42E+24	5.58E+03
8.00E-09	4.49E+24	5.57E+03
8.00E-09	4.57E+24	5.57E+03
8.00E-09	4.64E+24	5.56E+03
8.00E-09	4.71E+24	5.55E+03
8.00E-09	4.79E+24	5.54E+03
8.00E-09	4.87E+24	5.54E+03
8.00E-09	4.95E+24	5.53E+03
8.00E-09	5.03E+24	5.52E+03
8.00E-09	5.11E+24	5.52E+03
8.00E-09	5.20E+24	5.51E+03
8.01E-09	5.28E+24	5.50E+03
8.01E-09	5.37E+24	5.49E+03
8.01E-09	5.46E+24	5.49E+03
8.01E-09	5.55E+24	5.48E+03
8.01E-09	5.65E+24	5.48E+03
8.01E-09	5.74E+24	5.47E+03
8.01E-09	5.84E+24	5.46E+03
8.01E-09	5.93E+24	5.46E+03
8.01E-09	6.03E+24	5.45E+03
8.01E-09	6.13E+24	5.45E+03
8.01E-09	6.24E+24	5.44E+03
8.01E-09	6.34E+24	5.44E+03
8.01E-09	6.44E+24	5.43E+03
8.01E-09	6.55E+24	5.43E+03
8.01E-09	6.65E+24	5.43E+03
8.01E-09	6.76E+24	5.42E+03
8.01E-09	6.87E+24	5.42E+03
8.01E-09	6.99E+24	5.41E+03
8.01E-09	7.10E+24	5.41E+03
8.02E-09	7.22E+24	5.41E+03
8.02E-09	7.35E+24	5.41E+03
8.02E-09	7.47E+24	5.40E+03
8.02E-09	7.60E+24	5.40E+03
8.02E-09	7.73E+24	5.40E+03
8.02E-09	7.86E+24	5.40E+03
8.02E-09	8.00E+24	5.39E+03
8.02E-09	8.13E+24	5.39E+03
8.02E-09	8.27E+24	5.39E+03
8.02E-09	8.41E+24	5.39E+03
8.02E-09	8.56E+24	5.39E+03
8.02E-09	8.70E+24	5.39E+03
8.02E-09	8.86E+24	5.39E+03
8.02E-09	9.01E+24	5.39E+03
8.02E-09	9.16E+24	5.39E+03
8.02E-09	9.32E+24	5.39E+03
8.02E-09	9.48E+24	5.39E+03
8.02E-09	9.65E+24	5.39E+03
8.02E-09	9.82E+24	5.39E+03
8.02E-09	9.99E+24	5.40E+03
8.03E-09	1.02E+25	5.40E+03
8.03E-09	1.03E+25	5.40E+03
8.03E-09	1.05E+25	5.40E+03
8.03E-09	1.07E+25	5.40E+03
8.03E-09	1.09E+25	5.41E+03
8.03E-09	1.11E+25	5.41E+03
8.03E-09	1.13E+25	5.41E+03
8.03E-09	1.15E+25	5.42E+03
8.03E-09	1.17E+25	5.42E+03
8.03E-09	1.19E+25	5.42E+03
8.03E-09	1.21E+25	5.43E+03
8.03E-09	1.23E+25	5.43E+03
8.03E-09	1.25E+25	5.44E+03
8.03E-09	1.28E+25	5.44E+03
8.03E-09	1.30E+25	5.45E+03
8.03E-09	1.32E+25	5.45E+03
8.03E-09	1.35E+25	5.45E+03
8.03E-09	1.37E+25	5.46E+03
8.03E-09	1.40E+25	5.47E+03
8.04E-09	1.42E+25	5.47E+03
8.04E-09	1.45E+25	5.48E+03
8.04E-09	1.47E+25	5.48E+03
8.04E-09	1.50E+25	5.49E+03
8.04E-09	1.53E+25	5.49E+03
8.04E-09	1.56E+25	5.50E+03
8.04E-09	1.58E+25	5.50E+03
8.04E-09	1.61E+25	5.51E+03
8.04E-09	1.64E+25	5.52E+03
8.04E-09	1.67E+25	5.52E+03
8.04E-09	1.70E+25	5.53E+03
8.04E-09	1.74E+25	5.53E+03
8.04E-09	1.77E+25	5.54E+03
8.04E-09	1.80E+25	5.55E+03
8.04E-09	1.83E+25	5.55E+03
8.04E-09	1.87E+25	5.56E+03
8.04E-09	1.90E+25	5.56E+03
8.04E-09	1.94E+25	5.57E+03
8.04E-09	1.97E+25	5.58E+03
8.04E-09	2.01E+25	5.58E+03
8.04E-09	2.05E+25	5.59E+03
8.05E-09	2.09E+25	5.59E+03
8.05E-09	2.13E+25	5.60E+03
8.05E-09	2.17E+25	5.60E+03
8.05E-09	2.21E+25	5.61E+03
8.05E-09	2.25E+25	5.62E+03
8.05E-09	2.29E+25	5.62E+03
8.05E-09	2.33E+25	5.63E+03
8.05E-09	2.38E+25	5.63E+03
8.05E-09	2.42E+25	5.64E+03
8.05E-09	2.47E+25	5.64E+03
8.05E-09	2.51E+25	5.65E+03
8.05E-09	2.56E+25	5.65E+03
8.05E-09	2.61E+25	5.66E+03
8.05E-09	2.66E+25	5.66E+03
8.05E-09	2.71E+25	5.66E+03
8.05E-09	2.76E+25	5.67E+03
8.05E-09	2.81E+25	5.67E+03
8.05E-09	2.86E+25	5.68E+03
8.05E-09	2.92E+25	5.68E+03
8.05E-09	2.97E+25	5.68E+03
8.06E-09	3.03E+25	5.69E+03
8.06E-09	3.08E+25	5.69E+03
8.06E-09	3.14E+25	5.69E+03
8.06E-09	3.20E+25	5.70E+03
8.06E-09	3.26E+25	5.70E+03
8.06E-09	3.32E+25	5.70E+03
8.06E-09	3.38E+25	5.70E+03
8.06E-09	3.44E+25	5.71E+03
8.06E-09	3.51E+25	5.71E+03
8.06E-09	3.57E+25	5.71E+03
8.06E-09	3.64E+25	5.71E+03
8.06E-09	3.70E+25	5.71E+03
8.06E-09	3.77E+25	5.72E+03
8.06E-09	3.84E+25	5.72E+03
8.06E-09	3.91E+25	5.72E+03
8.06E-09	3.98E+25	5.72E+03
8.06E-09	4.05E+25	5.72E+03
8.06E-09	4.13E+25	5.72E+03
8.06E-09	4.20E+25	5.72E+03
8.06E-09	4.28E+25	5.72E+03
8.07E-09	4.35E+25	5.72E+03
8.07E-09	4.43E+25	5.72E+03
8.07E-09	4.51E+25	5.72E+03
8.07E-09	4.59E+25	5.72E+03
8.07E-09	4.67E+25	5.72E+03
8.07E-09	4.75E+25	5.72E+03
8.07E-09	4.83E+25	5.72E+03
8.07E-09	4.92E+25	5.72E+03
8.07E-09	5.00E+25	5.72E+03
8.07E-09	5.09E+25	5.72E+03
8.07E-09	5.18E+25	5.72E+03
8.07E-09	5.27E+25	5.72E+03
8.07E-09	5.36E+25	5.72E+03
8.07E-09	5.45E+25	5.71E+03
8.07E-09	5.55E+25	5.71E+03
8.07E-09	5.64E+25	5.71E+03
8.07E-09	5.74E+25	5.71E+03
8.07E-09	5.84E+25	5.71E+03
8.07E-09	5.94E+25	5.71E+03
8.07E-09	6.04E+25	5.70E+03
8.07E-09	6.14E+25	5.70E+03
8.08E-09	6.24E+25	5.70E+03
8.08E-09	6.35E+25	5.70E+03
8.08E-09	6.45E+25	5.70E+03
8.08E-09	6.56E+25	5.69E+03
8.08E-09	6.67E+25	5.69E+03
8.08E-09	6.78E+25	5.69E+03
8.08E-09	6.89E+25	5.69E+03
8.08E-09	7.00E+25	5.68E+03
8.08E-09	7.12E+25	5.68E+03
8.08E-09	7.23E+25	5.68E+03
8.08E-09	7.35E+25	5.68E+03
8.08E-09	7.47E+25	5.68E+03
8.08E-09	7.59E+25	5.67E+03
8.08E-09	7.72E+25	5.67E+03
8.08E-09	7.84E+25	5.67E+03
8.08E-09	7.97E+25	5.67E+03
8.08E-09	8.10E+25	5.66E+03
8.08E-09	8.23E+25	5.66E+03
8.08E-09	8.36E+25	5.66E+03
8.08E-09	8.49E+25	5.66E+03
8.09E-09	8.63E+25	5.65E+03
8.09E-09	8.76E+25	5.65E+03
8.09E-09	8.90E+25	5.65E+03
8.09E-09	9.04E+25	5.65E+03
8.09E-09	9.19E+25	5.65E+03
8.09E-09	9.33E+25	5.64E+03
8.09E-09	9.48E+25	5.64E+03
8.09E-09	9.63E+25	5.64E+03
8.09E-09	9.78E+25	5.64E+03
8.09E-09	9.94E+25	5.64E+03
8.09E-09	1.01E+26	5.64E+03
8.09E-09	1.03E+26	5.64E+03
8.09E-09	1.04E+26	5.63E+03
8.09E-09	1.06E+26	5.63E+03
8.09E-09	1.07E+26	5.63E+03
8.09E-09	1.09E+26	5.63E+03
8.09E-09	1.11E+26	5.63E+03
8.09E-09	1.13E+26	5.63E+03
8.09E-09	1.14E+26	5.63E+03
8.09E-09	1.16E+26	5.63E+03
8.10E-09	1.18E+26	5.63E+03
8.10E-09	1.20E+26	5.63E+03
8.10E-09	1.22E+26	5.63E+03
8.10E-09	1.23E+26	5.63E+03
8.10E-09	1.25E+26	5.63E+03
8.10E-09	1.27E+26	5.63E+03
8.10E-09	1.29E+26	5.63E+03
8.10E-09	1.31E+26	5.64E+03
8.10E-09	1.33E+26	5.64E+03
8.10E-09	1.35E+26	5.64E+03
8.10E-09	1.38E+26	5.64E+03
8.10E-09	1.40E+26	5.64E+03
8.10E-09	1.42E+26	5.65E+03
8.10E-09	1.44E+26	5.65E+03
8.10E-09	1.46E+26	5.65E+03
8.10E-09	1.48E+26	5.65E+03
8.10E-09	1.51E+26	5.66E+03
8.10E-09	1.53E+26	5.66E+03
8.10E-09	1.55E+26	5.66E+03
8.10E-09	1.58E+26	5.67E+03
8.11E-09	1.60E+26	5.67E+03
8.11E-09	1.63E+26	5.67E+03
8.11E-09	1.65E+26	5.68E+03
8.11E-09	1.68E+26	5.68E+03
8.11E-09	1.70E+26	5.69E+03
8.11E-09	1.73E+26	5.69E+03
8.11E-09	1.75E+26	5.70E+03
8.11E-09	1.78E+26	5.70E+03
8.11E-09	1.81E+26	5.71E+03
8.11E-09	1.84E+26	5.71E+03
8.11E-09	1.86E+26	5.72E+03
8.11E-09	1.89E+26	5.72E+03
8.11E-09	1.92E+26	5.73E+03
8.11E-09	1.95E+26	5.73E+03
8.11E-09	1.98E+26	5.74E+03
8.11E-09	2.01E+26	5.74E+03
8.11E-09	2.04E+26	5.75E+03
8.11E-09	2.07E+26	5.76E+03
8.11E-09	2.10E+26	5.76E+03
8.11E-09	2.13E+26	5.77E+03
8.11E-09	2.16E+26	5.77E+03
8.12E-09	2.20E+26	5.78E+03
8.12E-09	2.23E+26	5.79E+03
8.12E-09	2.26E+26	5.79E+03
8.12E-09	2.29E+26	5.80E+03
8.12E-09	2.33E+26	5.81E+03
8.12E-09	2.36E+26	5.81E+03
8.12E-09	2.40E+26	5.82E+03
8.12E-09	2.43E+26	5.83E+03
8.12E-09	2.47E+26	5.84E+03
8.12E-09	2.51E+26	5.84E+03
8.12E-09	2.54E+26	5.85E+03
8.12E-09	2.58E+26	5.86E+03
8.12E-09	2.62E+26	5.86E+03
8.12E-09	2.66E+26	5.87E+03
8.12E-09	2.70E+26	5.88E+03
8.12E-09	2.73E+26	5.89E+03
